Unnamed: 0,week_of_outbreak,state_ut,district,disease,cases,deaths,day,mon,year,Latitude,Longitude,rainfall,lai,temp_kelvin,temp_c,humidity,population,pop_density,urban_percent
7961,50th week,Maharashtra,Ahmednagar,Dengue,9,0.0,23,11,2011,19.1627725,74.8580243,8.71e-05,8.0,308.1666666,35.01666660000001,12.716802680090106,4543159,266,22.4
7963,50th week,Maharashtra,Thane,Malaria,124,0.0,16,11,2011,19.1943294,72.9701779,2.74e-05,,305.0333334,31.883333400000026,15.471444687863414,11060148,1157,72.1
7987,4th week,Maharashtra,Beed,Dengue,90,,13,1,2010,18.9918442,75.909784,0.07696288843,7.0,303.1733334,30.023333400000013,18.06589854188065,2585049,268,19.1
7997,7th week,Maharashtra,Dhule,Malaria,24,,6,2,2010,21.13170235,74.48990147,0.008374208036,4.0,305.48,32.33000000000004,15.18267788615658,2050862,285,35.4
8046,16th week,Maharashtra,Beed,Dengue,22,,13,4,2010,18.9918442,75.909784,0.002298408724,4.0,318.728,45.57800000000003,3.4569510519148716,2585049,268,19.1
8260,27th week,Maharashtra,Nashik,Malaria,24,,29,6,2010,20.0112475,73.7902364,0.3902859478,7.0,306.84000000000003,33.690000000000055,18.746304156223182,6107187,393,38.3
8528,41st week,Maharashtra,Solapur,Malaria,21,,30,9,2010,17.84990665,75.27632027,0.4142228389,,303.9266666,30.7766666,21.60654095444901,4315527,290,33.7
8553,43rd week,Maharashtra,Dhule,Malaria,53,1.0,9,10,2010,21.13170235,74.48990147,0.02104113884,11.0,308.144,34.99400000000003,12.997875242866893,2050862,285,35.4
8601,47th week,Maharashtra,Dhule,Malaria,13,,8,11,2010,21.13170235,74.48990147,0.009188413196,,306.22,33.07000000000005,14.54208480057599,2050862,285,35.4
8854,38th week,Maharashtra,Nashik,Malaria,34,1.0,12,9,2009,20.0112475,73.7902364,0.2447636287,15.0,300.7866666,27.636666600000012,22.255901524987834,6107187,393,38.3
8855,38th week,Maharashtra,Nashik,Dengue,57,0.0,15,9,2009,20.0112475,73.7902364,0.3437777824,21.0,301.06,27.910000000000025,23.24950345311875,6107187,393,38.3
8860,38th week,Maharashtra,Nashik,Dengue,39,0.0,31,8,2009,20.0112475,73.7902364,0.4474799293,6.0,295.82,22.670000000000016,29.149836726127138,6107187,393,38.3
8964,50th week,Maharashtra,Ratnagiri,Malaria,20,2.0,9,12,2009,17.2826079,73.4569787,6.93e-05,14.0,301.868,28.718000000000018,18.25549317686303,1612672,196,22.3
1,2nd week,Maharashtra,Mumbai,Malaria,0,0.0,10,1,2022,19.75907035,80.16228073,0.007479298714,9.0,299.97,26.82000000000005,20.016900899479204,30854169,20850,100.0
1,2nd week,Maharashtra,Mumbai Suburban,Malaria,0,0.0,10,1,2022,19.75907035,80.16228073,0.007479298714,9.0,299.97,26.82000000000005,20.016900899479204,9367023,20000,100.0
1,2nd week,Maharashtra,Yavatmal,Malaria,0,0.0,10,1,2022,19.75907035,80.16228073,0.007479298714,9.0,299.97,26.82000000000005,20.016900899479204,2775457,204,21.4
